trip_distance,trip_duration,hora_del_día,es_fin_de_semana,total_amount
2.5,17.2,19,0,17.75
0.8,3.433333333333333,21,1,6.95
0.5,9.683333333333334,13,0,8.3
2.11,10.65,15,1,11.8
1.6,10.833333333333334,18,0,11.8
5.9,20.55,1,0,23.8
3.9,19.833333333333332,19,0,21.8
3.08,14.1,22,1,13.8
2.77,13.216666666666667,19,1,12.3
0.8,5.716666666666667,19,0,7.3
0.68,3.35,20,1,5.8
1.8,15.7,10,0,13.3
2.11,9.983333333333333,21,0,12.96
0.78,12.133333333333333,14,0,9.8
2.3,9.466666666666667,20,0,14.3
1.7,13.333333333333334,18,0,12.8
2.3,17.45,7,0,15.95
3.59,20.183333333333334,15,0,20.16
0.9,8.15,3,1,9.95
1.73,18.033333333333335,9,0,15.96
3.3,18.866666666666667,16,1,17.75
1.0,6.616666666666666,15,0,8.5
1.52,10.183333333333334,17,0,12.96
0.7,4.366666666666666,12,1,5.3
5.02,20.116666666666667,22,0,23.76
0.0,0.45,8,0,3.3
0.73,14.716666666666667,16,0,14.16
2.02,28.15,12,0,17.8
0.6,5.283333333333333,15,0,7.56
0.7,6.266666666666667,9,0,7.82
0.97,11.583333333333334,16,0,10.3
1.01,5.166666666666667,1,0,8.76
0.5,1.6,6,0,4.3
4.0,18.466666666666665,23,0,16.3
0.34,3.033333333333333,10,0,5.3
1.62,11.183333333333334,16,0,10.8
3.0,12.25,4,1,15.95
0.77,7.5,4,1,9.75
1.82,8.45,7,0,9.3
2.2,14.216666666666667,19,0,14.75
1.2,7.216666666666667,13,0,9.75
0.48,1.9333333333333333,6,0,5.5
4.22,17.65,12,1,23.14
3.01,23.0,18,0,22.25
1.9,12.5,12,0,12.35
2.0,13.65,7,0,11.3
1.0,7.75,13,0,9.4
0.7,5.333333333333333,17,0,8.3
0.64,4.266666666666667,20,0,6.3
2.27,17.25,14,0,14.3
1.1,12.366666666666667,10,0,10.8
0.32,4.516666666666667,0,1,5.8
1.68,10.4,8,0,11.3
0.5,2.216666666666667,16,0,5.8
0.53,5.966666666666667,9,1,6.3
3.0,16.483333333333334,14,0,14.8
1.47,17.066666666666666,7,0,15.36
2.9,7.716666666666667,4,0,11.3
2.9,10.55,21,0,12.3
3.9,21.316666666666666,21,0,17.8
0.46,3.0166666666666666,17,1,4.8
1.61,13.383333333333333,10,0,10.8
2.6,23.416666666666668,11,0,20.35
3.34,24.75,14,0,17.8
1.39,5.183333333333334,20,1,8.8
3.33,9.4,7,1,12.3
5.41,18.033333333333335,0,0,24.36
1.84,6.2,9,1,10.38
2.9,8.366666666666667,6,1,10.8
2.36,23.1,17,0,20.16
1.2,18.333333333333332,17,0,18.3
1.4,9.833333333333334,14,0,8.8
2.1,16.883333333333333,9,0,15.95
0.97,9.066666666666666,19,0,11.16
5.57,11.216666666666667,23,0,22.88
1.1,7.283333333333333,9,0,7.3
1.6,10.4,20,0,11.8
1.08,11.833333333333334,2,1,12.74
1.1,6.0,10,0,6.8
0.6,5.6,12,0,6.3
1.01,6.583333333333333,5,0,9.36
2.29,12.4,7,0,11.3
1.87,26.75,11,0,17.3
2.77,13.583333333333334,14,0,15.99
0.9,4.016666666666667,23,0,7.55
3.26,21.233333333333334,18,0,17.3
0.7,6.05,18,0,7.3
4.7,15.35,7,0,21.35
1.5,5.25,4,0,9.75
0.77,6.933333333333334,17,0,7.8
4.5,15.866666666666667,10,0,17.3
0.75,4.95,14,1,9.51
1.25,10.766666666666667,10,0,11.16
1.2,13.833333333333334,14,0,13.35
1.12,9.0,10,0,14.49
0.57,13.183333333333334,13,0,11.76
0.77,7.883333333333334,23,0,7.8
2.91,13.35,10,0,15.36
3.75,19.483333333333334,18,0,20.76
1.8,13.433333333333334,19,0,14.15
0.8,12.016666666666667,20,0,9.8
1.6,11.466666666666667,8,0,12.35
1.91,15.266666666666667,10,0,14.75
1.4,8.2,0,1,10.55
1.28,11.166666666666666,14,0,9.3
1.24,20.066666666666666,18,0,14.3
0.0,0.23333333333333334,9,1,3.3
2.0,22.716666666666665,15,1,17.5
0.41,2.85,13,0,5.3
1.4,10.683333333333334,8,0,10.55
1.28,12.233333333333333,19,0,12.36
0.8,5.133333333333334,6,0,7.3
0.84,6.266666666666667,17,0,7.8
3.08,12.95,21,0,13.3
2.0,23.1,8,0,18.17
1.47,8.566666666666666,19,0,9.3
0.46,4.8,23,0,6.3
1.0,8.033333333333333,17,0,8.8
2.45,9.766666666666667,20,0,13.56
1.3,9.0,7,1,8.8
1.8,12.016666666666667,22,1,12.95
1.9,8.716666666666667,20,0,12.7
1.8,16.783333333333335,13,1,15.35
0.43,8.216666666666667,21,0,9.8
1.8,15.466666666666667,9,0,14.75
3.3,9.433333333333334,15,0,15.35
1.36,10.633333333333333,9,0,9.3
0.42,5.3,14,0,7.25
0.5,5.3,11,0,6.8
1.0,3.283333333333333,10,0,7.5
0.83,3.3333333333333335,8,1,5.8
1.79,15.183333333333334,16,0,15.36
4.82,16.5,18,0,23.16
0.68,4.05,8,0,6.96
1.3,6.8,21,0,10.1
1.06,10.85,16,0,10.8
0.8,4.383333333333334,4,1,7.55
1.5,8.3,0,0,12.05
2.12,19.166666666666668,15,0,17.16
0.4,3.5833333333333335,18,0,5.8
1.04,12.2,16,0,13.39
1.28,5.15,16,1,6.8
1.11,5.766666666666667,7,0,8.16
1.1,12.9,8,0,11.76
2.3,15.216666666666667,13,0,15.36
1.8,14.75,18,1,11.8
1.74,10.416666666666666,17,1,11.76
1.4,9.8,7,0,11.16
1.75,13.7,18,0,14.16
2.52,26.016666666666666,13,0,21.62
1.1,11.183333333333334,9,0,11.15
2.0,16.9,11,0,15.36
1.6,11.05,18,0,12.95
1.0,17.166666666666668,12,0,14.15
2.1,14.566666666666666,21,0,12.8
0.7,13.25,9,1,11.75
1.01,6.833333333333333,1,0,7.8
3.65,9.716666666666667,5,0,16.56
3.26,23.666666666666668,9,0,22.49
0.73,8.7,2,1,8.3
0.83,6.433333333333334,1,0,8.76
1.0,6.983333333333333,18,0,8.3
0.9,3.1166666666666667,5,0,16.3
0.82,4.783333333333333,7,0,6.3
2.84,13.483333333333333,14,0,13.3
1.6,10.283333333333333,18,0,13.5
2.7,19.416666666666668,22,0,18.36
1.4,10.616666666666667,7,0,11.75
1.93,13.066666666666666,18,1,12.96
0.71,1.9166666666666667,10,1,4.8
0.8,3.0166666666666666,12,1,6.35
0.7,5.85,11,0,8.15
2.27,9.166666666666666,0,0,10.3
2.2,14.15,17,0,14.75
1.42,6.733333333333333,10,0,9.36
3.3,16.75,23,1,19.12
1.38,18.566666666666666,13,0,15.36
3.7,26.766666666666666,16,0,24.35
1.05,11.416666666666666,7,0,9.3
2.6,17.6,18,0,17.75
2.74,10.783333333333333,5,1,14.76
0.4,1.8833333333333333,8,1,4.3
0.6,3.9,12,0,6.35
1.87,6.716666666666667,23,1,9.3
1.16,5.066666666666666,19,0,7.8
0.04,0.5166666666666667,18,0,4.3
0.67,4.966666666666667,20,1,6.3
2.94,21.333333333333332,16,0,20.16
1.09,10.2,8,0,8.8
1.7,10.166666666666666,21,0,9.8
2.3,17.216666666666665,17,0,14.3
0.48,4.366666666666666,14,1,5.8
2.77,12.0,23,0,14.76
1.4,7.233333333333333,16,0,10.8
0.5,3.1166666666666667,11,0,4.8
0.5,6.3,23,0,9.3
1.9,18.2,15,0,15.0
3.01,9.833333333333334,12,0,13.3
0.6,2.65,22,0,6.35
3.24,9.05,5,0,15.38
1.45,10.816666666666666,11,0,9.3
1.16,10.45,11,0,10.56
1.6,8.116666666666667,13,0,8.3
1.2,8.25,22,0,10.55
0.54,2.8,0,0,5.3
2.01,11.583333333333334,14,0,10.8
3.5,28.433333333333334,12,0,23.15
1.82,8.066666666666666,23,0,11.16
2.0,7.2,4,1,9.3
1.14,14.6,11,0,11.8
1.35,6.25,10,1,8.3
1.39,13.683333333333334,21,1,13.56
0.73,15.166666666666666,8,0,12.96
0.0,0.03333333333333333,20,1,6.96
1.3,12.683333333333334,22,0,10.8
0.78,4.2,10,0,5.8
0.83,5.75,6,0,6.8
0.5,3.0166666666666666,17,1,4.8
0.69,11.766666666666667,9,0,8.8
3.6,21.45,17,0,17.8
2.52,9.95,21,1,14.75
1.7,13.433333333333334,8,0,13.56
1.6,10.283333333333333,7,0,11.6
3.7,20.316666666666666,18,0,16.3
1.6,12.483333333333333,21,0,10.8
1.07,5.016666666666667,22,0,8.16
1.39,9.883333333333333,8,0,10.6
1.41,6.8,12,0,9.36
2.06,13.283333333333333,16,1,14.16
0.98,7.316666666666666,8,0,7.3
1.85,12.55,7,0,12.96
2.23,15.783333333333333,16,0,13.3
1.3,3.6,7,1,8.19
1.6,4.6,11,0,8.8
2.7,10.1,9,1,11.3
0.35,8.083333333333334,18,0,9.96
2.6,28.633333333333333,9,0,18.8
0.65,2.8666666666666667,21,0,6.96
3.92,15.116666666666667,23,1,17.3
1.76,13.016666666666667,18,0,14.16
1.5,6.866666666666666,12,1,9.35
1.57,7.133333333333334,23,0,8.8
0.8,5.183333333333334,7,0,7.55
1.29,19.05,17,1,13.3
2.8,10.45,7,1,12.8
2.0,11.333333333333334,12,0,12.35
1.82,15.283333333333333,13,0,12.3
0.5,3.2333333333333334,7,0,6.3
1.06,8.25,13,0,9.36
3.2,21.466666666666665,16,0,20.75
1.5,9.233333333333333,6,0,10.55
2.83,11.816666666666666,10,0,15.36
2.25,17.266666666666666,18,0,18.59
0.69,11.833333333333334,20,1,11.76
3.7,28.083333333333332,13,1,21.8
0.91,5.433333333333334,7,0,7.56
0.85,10.666666666666666,13,1,8.8
1.2,4.816666666666666,18,0,8.58
0.62,5.566666666666666,18,1,7.56
0.59,3.7666666666666666,20,1,7.0
0.96,9.666666666666666,8,0,9.96
1.55,8.4,23,0,8.8
0.4,1.9833333333333334,23,0,6.35
1.49,6.75,14,0,9.36
0.28,2.566666666666667,13,0,5.16
3.9,16.05,21,0,18.96
0.4,3.2333333333333334,11,0,4.8
2.13,28.483333333333334,22,1,19.3
0.9,3.783333333333333,6,0,5.8
0.3,1.1833333333333333,17,0,6.0
2.81,13.666666666666666,19,1,14.76
2.9,15.133333333333333,23,1,16.55
0.4,2.8666666666666667,18,1,4.8
2.49,28.7,12,0,19.3
1.8,12.066666666666666,8,0,10.8
1.36,5.65,9,1,7.3
1.0,2.9833333333333334,5,1,7.3
1.65,9.633333333333333,16,0,12.88
0.7,9.7,13,0,9.95
1.5,10.05,20,0,11.15
2.83,15.616666666666667,18,0,17.76
2.03,22.333333333333332,13,0,17.6
1.42,4.8,6,1,6.8
3.24,20.433333333333334,13,1,18.96
1.33,13.716666666666667,11,0,10.8
4.5,15.166666666666666,23,0,20.15
0.89,9.933333333333334,11,0,8.3
0.93,6.716666666666667,8,0,8.5
3.3,11.35,1,0,12.8
0.94,4.966666666666667,22,0,7.8
0.5,2.7666666666666666,17,0,5.8
1.43,6.183333333333334,4,0,9.96
0.4,2.8333333333333335,13,0,5.76
0.6,9.833333333333334,18,0,11.15
1.2,17.55,21,1,15.35
3.21,22.183333333333334,17,0,22.8
0.48,4.883333333333334,19,0,8.16
1.5,9.75,10,1,9.3
1.7,15.8,14,1,12.3
2.02,6.0,3,0,11.62
0.7,6.683333333333334,18,1,8.15
0.82,5.566666666666666,23,0,7.8
1.1,12.383333333333333,8,0,11.05
1.83,8.533333333333333,19,1,11.16
0.79,18.383333333333333,12,0,15.99
2.3,8.833333333333334,20,0,14.0
1.24,7.066666666666666,17,0,10.56
1.6,7.566666666666666,16,1,8.3
4.3,17.933333333333334,14,0,17.8
0.6,4.116666666666666,21,0,7.56
4.11,14.35,14,1,14.8
0.83,4.816666666666666,19,0,8.16
1.22,8.9,8,0,9.96
2.7,13.0,2,0,15.95
1.8,12.7,1,1,11.3
0.8,6.9,13,1,8.16
1.37,7.05,20,0,9.5
1.9,14.1,14,1,11.3
0.38,4.083333333333333,13,0,6.36
0.9,2.783333333333333,21,0,6.3
1.08,6.916666666666667,12,0,7.3
2.18,10.933333333333334,19,0,16.8
2.9,6.116666666666666,22,0,14.1
3.65,16.783333333333335,20,1,15.8
3.07,17.583333333333332,19,0,17.8
1.0,15.433333333333334,18,0,12.8
1.0,13.966666666666667,15,0,10.3
0.6,10.066666666666666,10,0,8.3
0.5,3.033333333333333,22,0,5.3
3.9,12.466666666666667,1,0,16.8
0.45,3.1166666666666667,20,0,6.36
0.6,12.05,21,0,12.25
1.26,9.616666666666667,13,0,8.8
1.29,6.566666666666666,11,0,9.75
3.81,7.45,23,1,13.8
0.88,4.566666666666666,5,0,6.8
1.64,7.283333333333333,19,1,9.5
1.6,8.266666666666667,20,1,11.6
1.81,16.466666666666665,19,0,15.96
2.58,10.483333333333333,21,0,12.8
5.3,14.0,17,1,17.8
1.14,15.65,21,1,14.16
0.44,7.55,15,0,6.8
0.67,3.683333333333333,2,0,6.96
3.84,15.383333333333333,2,1,20.16
0.5,2.95,2,0,5.8
1.45,10.533333333333333,8,0,11.16
0.81,3.283333333333333,1,1,5.8
0.6,4.466666666666667,18,0,6.3
3.35,16.366666666666667,19,0,19.12
1.3,4.2,5,0,7.3
0.74,4.583333333333333,0,1,8.84
1.56,15.233333333333333,16,0,15.36
3.07,23.883333333333333,8,0,17.3
0.96,4.816666666666666,19,0,7.3
4.7,22.8,21,1,21.3
1.0,7.916666666666667,17,0,10.55
3.47,11.533333333333333,6,0,15.36
1.4,4.283333333333333,22,0,7.3
2.1,11.2,0,0,14.8
0.5,4.5,15,0,6.95
0.9,8.183333333333334,7,0,7.8
1.12,5.483333333333333,10,1,8.16
1.4,22.75,13,0,18.5
5.0,14.416666666666666,23,1,17.8
5.56,26.95,23,0,22.8
0.94,4.6,21,0,8.16
1.52,9.35,21,0,9.3
0.39,3.2,13,0,6.89
0.64,4.85,9,0,6.96
0.64,3.5,15,0,6.36
1.78,10.716666666666667,3,1,14.04
1.77,12.1,12,0,11.33
3.62,13.283333333333333,21,0,17.16
1.4,10.083333333333334,15,0,10.55
0.9,5.683333333333334,9,0,8.15
0.8,6.4,19,0,8.8
0.5,3.6333333333333333,19,1,6.35
0.84,7.7,18,0,9.96
2.2,11.55,7,0,12.95
5.8,22.2,22,0,23.8
1.4,12.216666666666667,13,0,12.35
2.4,11.133333333333333,9,1,11.8
3.6,26.65,9,0,18.8
1.87,5.183333333333334,5,0,9.8
3.46,8.7,2,0,13.3
0.43,2.1,17,0,6.36
1.7,5.7,19,1,10.35
1.5,10.733333333333333,7,0,11.6
4.67,26.633333333333333,20,0,21.3
0.55,2.6166666666666667,15,0,4.8
0.3,1.65,8,0,5.3
0.97,6.933333333333334,18,1,8.76
0.55,1.65,23,0,6.24
0.17,1.55,18,1,3.8
3.3,9.566666666666666,4,0,13.3
1.46,12.516666666666667,11,0,10.3
1.44,5.266666666666667,0,0,11.16
0.71,6.4,9,0,8.16
0.81,3.816666666666667,4,0,7.56
1.6,8.733333333333333,13,1,9.3
0.55,7.083333333333333,11,0,8.5
2.46,18.383333333333333,9,0,17.76
0.9,15.25,18,0,11.8
1.65,5.716666666666667,18,0,8.8
0.9,6.683333333333334,0,0,9.12
0.9,14.5,11,0,11.3
0.79,14.683333333333334,10,0,12.96
1.3,6.95,4,0,8.3
1.2,6.616666666666666,18,0,10.55
2.1,6.983333333333333,19,1,10.8
0.45,7.033333333333333,13,1,8.16
1.89,10.35,17,1,11.76
0.9,7.816666666666666,14,0,7.3
1.0,10.416666666666666,18,0,12.8
2.3,18.666666666666668,22,0,14.3
0.5,9.866666666666667,17,1,9.95
1.9,10.233333333333333,18,0,13.56
0.95,5.35,11,0,6.8
2.2,19.066666666666666,14,0,14.3
2.75,17.516666666666666,21,1,17.16
0.79,10.466666666666667,10,0,10.56
1.61,7.016666666666667,11,1,8.3
0.78,6.583333333333333,10,0,6.8
2.9,23.383333333333333,20,1,21.95
2.44,18.45,17,1,13.8
0.98,3.466666666666667,23,0,6.8
1.24,7.416666666666667,10,0,9.36
0.7,3.3333333333333335,22,0,8.15
1.74,17.05,16,0,13.8
0.96,8.116666666666667,6,0,9.36
1.3,10.016666666666667,19,0,12.3
2.3,12.333333333333334,2,1,12.8
1.71,13.816666666666666,16,0,11.8
2.0,13.083333333333334,11,0,11.8
1.61,9.2,17,0,12.74
2.66,12.133333333333333,9,1,16.3
4.2,15.2,0,1,15.8
2.01,12.0,19,0,13.3
2.0,8.216666666666667,20,0,11.3
5.2,28.266666666666666,22,0,23.3
1.4,10.733333333333333,21,0,11.75
3.8,18.966666666666665,1,1,17.3
0.58,3.533333333333333,18,1,5.3
1.0,5.766666666666667,12,1,7.8
0.8,4.733333333333333,17,0,9.1
0.98,19.716666666666665,8,0,15.96
2.28,17.85,14,0,15.96
0.4,1.1833333333333333,0,0,4.8
1.3,14.133333333333333,13,0,10.8
0.5,9.433333333333334,19,0,12.8
1.4,11.433333333333334,13,0,9.8
4.08,17.283333333333335,6,0,16.3
2.9,12.916666666666666,0,1,16.55
1.8,9.916666666666666,7,0,9.8
2.3,9.0,5,0,12.35
0.72,5.25,14,0,7.88
0.5,7.633333333333334,23,0,9.35
3.62,22.05,20,1,18.3
4.2,22.566666666666666,20,0,23.15
0.8,3.433333333333333,1,0,5.8
0.96,6.433333333333334,7,0,9.49
1.09,9.833333333333334,18,0,11.76
1.24,13.066666666666666,20,0,12.96
2.63,21.016666666666666,18,0,13.3
1.2,8.1,11,1,9.95
0.8,7.616666666666666,23,0,10.1
0.8,6.283333333333333,20,0,8.76
1.43,4.933333333333334,0,0,8.8
2.7,14.85,16,0,16.55
1.01,5.85,2,1,8.76
1.8,5.716666666666667,19,0,10.55
1.1,6.533333333333333,17,0,9.54
0.9,3.8333333333333335,16,0,7.8
1.6,8.5,14,1,10.12
1.5,13.666666666666666,20,0,13.55
2.24,11.083333333333334,21,0,13.56
2.1,11.316666666666666,14,1,12.35
1.59,9.65,9,0,9.8
1.2,19.933333333333334,23,1,16.3
2.73,7.716666666666667,1,0,10.8
2.3,26.15,10,0,20.15
0.7,2.216666666666667,23,0,6.95
3.6,11.6,22,0,14.8
2.41,18.55,11,0,17.25
1.5,14.916666666666666,17,0,14.75
1.39,8.9,7,0,9.96
0.84,3.2,16,1,6.8
3.27,19.083333333333332,11,1,17.3
0.5,3.4,19,1,5.3
0.84,4.55,0,1,6.3
0.54,2.183333333333333,16,1,4.8
2.21,15.166666666666666,8,0,14.75
1.07,13.416666666666666,23,1,10.8
1.94,16.3,20,0,16.62
2.33,10.866666666666667,0,0,12.3
1.1,9.35,15,1,8.3
1.1,4.783333333333333,9,1,6.31
2.7,9.666666666666666,5,0,14.15
3.17,24.733333333333334,16,1,21.3
1.5,20.45,13,0,13.3
4.9,13.066666666666666,10,0,21.6
2.9,24.183333333333334,18,0,21.96
1.2,21.0,11,0,14.8
1.0,6.616666666666666,11,0,8.75
0.74,12.9,10,0,11.76
2.2,10.3,1,1,14.15
0.5,3.8833333333333333,13,0,6.3
0.79,12.116666666666667,20,1,11.76
0.2,3.6166666666666667,16,0,7.5
1.44,5.133333333333334,12,1,8.76
1.5,7.233333333333333,10,0,9.95
2.0,2.933333333333333,11,0,4.3
0.4,4.166666666666667,20,1,7.5
0.3,1.7833333333333334,7,0,4.3
1.3,6.283333333333333,22,0,9.95
4.7,26.333333333333332,20,0,24.35
3.75,14.333333333333334,15,0,17.76
0.84,5.766666666666667,8,0,8.16
0.85,6.416666666666667,8,0,6.8
1.21,4.983333333333333,10,0,6.8
1.32,4.383333333333334,12,1,6.8
4.14,23.133333333333333,11,1,18.3
2.1,18.466666666666665,8,0,16.6
1.2,6.616666666666666,15,0,8.3
0.82,9.966666666666667,15,0,10.38
0.83,5.883333333333334,13,0,6.3
1.29,17.7,9,0,14.76
1.3,7.966666666666667,15,1,8.3
2.56,23.533333333333335,16,0,17.8
1.95,10.95,20,0,12.96
1.5,8.633333333333333,11,0,9.96
3.2,9.966666666666667,4,1,13.3
1.59,9.6,13,0,11.16
0.5,3.7666666666666666,8,0,6.35
0.8,5.183333333333334,21,0,8.8
1.6,15.066666666666666,13,0,13.55
0.44,4.816666666666666,17,0,8.0
1.23,13.316666666666666,21,0,10.8
3.3,12.75,2,1,16.55
0.7,7.933333333333334,13,1,8.75
0.74,5.1,20,0,7.82
1.13,11.133333333333333,14,0,10.5
3.11,15.633333333333333,9,1,15.87
2.6,17.383333333333333,19,0,19.1
4.2,12.633333333333333,20,0,18.0
4.9,24.283333333333335,19,0,21.3
0.8,6.3,17,0,8.3
2.39,10.483333333333333,22,1,10.8
1.3,6.45,22,0,9.35
3.36,19.616666666666667,19,0,22.49
1.08,13.8,10,0,13.5
3.5,19.4,9,0,15.3
3.1,11.066666666666666,17,1,17.75
1.4,10.366666666666667,9,0,11.15
2.87,17.016666666666666,17,1,15.8
1.69,4.966666666666667,7,0,8.76
0.6,4.5,8,0,5.8
0.81,3.6666666666666665,5,1,8.3
2.04,17.1,17,0,16.56
2.2,14.616666666666667,14,0,12.3
1.4,10.433333333333334,14,1,10.3
1.1,4.4,9,1,6.8
2.55,13.033333333333333,6,0,14.76
2.54,27.183333333333334,18,0,19.3
1.28,5.683333333333334,0,0,10.14
1.48,9.083333333333334,8,0,11.0
3.91,15.566666666666666,21,0,19.56
1.1,9.316666666666666,16,1,9.95
3.61,16.55,0,0,18.96
3.76,19.666666666666668,20,0,20.76
1.0,4.216666666666667,22,1,8.15
2.8,19.166666666666668,9,0,17.3
0.63,4.5,18,1,5.8
1.0,7.283333333333333,0,0,9.75
0.5,2.7333333333333334,12,0,6.0
0.5,1.8166666666666667,7,0,4.94
0.82,4.133333333333334,11,1,5.8
0.99,3.4833333333333334,16,1,5.8
0.92,6.083333333333333,19,1,8.16
0.83,2.5166666666666666,8,0,7.3
2.9,12.533333333333333,6,0,14.75
1.82,16.316666666666666,11,1,15.99
1.43,12.483333333333333,0,0,11.88
3.5,17.033333333333335,22,0,17.3
0.81,7.066666666666666,0,1,7.3
0.75,5.483333333333333,0,0,8.16
0.91,3.8333333333333335,16,0,6.8
0.75,7.633333333333334,22,1,7.8
1.27,9.216666666666667,19,0,8.8
3.0,26.1,9,0,19.8
1.15,13.55,13,0,12.0
1.52,13.483333333333333,19,1,12.96
1.08,5.566666666666666,7,1,8.76
1.2,4.0,7,1,6.8
0.63,4.266666666666667,13,1,5.8
1.3,7.35,0,1,9.3
1.28,10.316666666666666,15,0,8.8
3.6,12.666666666666666,11,0,17.3
0.99,11.283333333333333,16,0,8.8
1.3,11.116666666666667,12,0,10.3
2.1,17.983333333333334,16,0,14.8
1.0,11.75,17,1,11.3
1.66,7.8,4,0,11.16
2.0,13.3,17,0,12.3
1.1,12.3,18,0,12.8
0.85,7.616666666666666,12,0,7.3
2.3,15.5,13,0,14.75
0.8,8.783333333333333,9,0,9.95
1.21,13.15,15,0,12.88
0.3,3.1,12,0,5.3
1.3,7.216666666666667,16,1,8.58
1.74,13.25,17,1,13.56
1.0,7.75,21,0,9.95
1.3,12.883333333333333,15,0,12.35
0.91,4.616666666666666,21,0,8.16
0.33,1.65,9,0,4.3
2.25,9.7,18,1,10.3
2.8,19.033333333333335,19,1,18.5
0.7,4.883333333333334,21,0,6.3
2.53,16.733333333333334,14,0,12.8
1.33,8.65,12,0,10.38
1.0,7.233333333333333,21,0,9.96
0.34,3.35,11,1,4.8
1.0,4.266666666666667,15,1,8.8
1.05,9.216666666666667,15,0,8.3
1.3,7.5,18,0,10.55
1.5,11.7,10,0,9.8
1.98,14.716666666666667,12,0,13.8
1.13,10.883333333333333,14,0,8.8
1.54,8.95,7,0,9.3
0.5,5.4,23,1,7.55
3.1,10.4,1,0,12.8
1.05,6.533333333333333,8,0,8.3
1.0,5.533333333333333,8,0,7.55
2.12,13.016666666666667,19,1,11.8
1.96,15.166666666666666,9,0,14.16
0.89,5.133333333333334,13,0,7.56
3.0,18.633333333333333,23,0,15.8
3.72,21.15,19,0,21.0
1.68,10.116666666666667,17,1,11.8
0.83,5.666666666666667,14,1,6.3
1.36,10.316666666666666,8,0,10.56
5.9,20.25,5,0,20.8
1.66,10.0,21,0,11.76
0.52,3.9,17,0,7.56
1.87,12.616666666666667,14,0,12.96
0.92,7.183333333333334,10,0,7.3
1.41,9.0,20,0,12.09
0.6,2.533333333333333,15,0,4.8
0.5,9.883333333333333,10,0,7.8
1.81,12.533333333333333,11,1,10.8
2.22,14.183333333333334,16,1,11.8
1.2,11.65,9,0,11.15
1.39,12.366666666666667,12,0,11.76
2.25,8.7,1,0,12.0
1.06,15.983333333333333,15,0,14.12
2.76,20.35,21,0,17.8
0.44,4.733333333333333,7,0,6.96
1.9,18.833333333333332,9,0,17.25
1.06,4.933333333333334,7,1,7.8
1.94,12.416666666666666,16,0,11.8
1.69,7.683333333333334,13,0,9.8
2.3,14.3,13,0,14.75
4.1,20.366666666666667,2,1,18.8
0.9,5.5,19,0,8.15
1.0,9.433333333333334,17,1,8.3
2.9,25.216666666666665,19,1,18.3
1.48,11.05,15,1,9.8
1.8,10.55,7,0,11.75
1.26,17.2,17,0,15.96
0.7,4.9,19,0,7.8
3.14,26.9,18,0,19.8
0.38,2.033333333333333,23,0,4.8
1.8,13.383333333333333,13,1,13.5
0.44,2.1666666666666665,6,0,4.3
1.27,6.3,6,0,8.76
1.2,9.766666666666667,15,0,9.3
0.0,0.7,22,0,10.8
1.3,5.883333333333334,20,1,8.75
1.5,14.2,20,0,13.55
3.72,27.433333333333334,14,1,24.36
1.2,11.916666666666666,14,1,11.75
2.7,13.65,22,0,14.3
1.4,9.283333333333333,11,0,8.3
0.5,5.1,10,0,7.3
0.64,4.416666666666667,7,0,7.25
1.8,13.15,10,0,12.8
3.2,17.083333333333332,0,1,18.96
0.41,5.016666666666667,8,0,7.54
1.2,16.216666666666665,19,1,13.8
1.94,8.416666666666666,20,0,11.76
1.0,7.5,19,0,9.3
2.9,19.483333333333334,17,1,14.8
1.79,15.883333333333333,18,0,16.0
0.74,5.183333333333334,8,0,6.3
1.18,4.9,19,1,7.56
1.35,8.216666666666667,18,0,11.16
2.2,19.6,9,0,17.16
1.86,7.95,19,0,12.36
2.82,27.016666666666666,10,0,17.8
2.0,8.883333333333333,17,0,11.8
1.0,4.916666666666667,13,0,6.93
1.23,13.683333333333334,22,1,11.3
3.6,20.066666666666666,8,0,16.8
1.7,21.5,8,0,17.15
3.03,21.383333333333333,21,0,21.0
2.68,13.983333333333333,22,0,15.96
2.39,10.866666666666667,9,1,13.3
2.39,9.366666666666667,2,0,10.8
2.56,12.333333333333334,20,0,14.76
2.1,7.933333333333334,3,0,13.35
1.14,9.033333333333333,9,0,9.96
1.41,8.9,22,0,11.16
1.53,8.233333333333333,13,0,10.56
1.2,5.966666666666667,11,0,8.4
2.04,12.616666666666667,22,1,14.16
0.8,6.333333333333333,7,0,7.8
4.89,13.916666666666666,1,1,20.8
0.36,2.0833333333333335,10,0,5.0
2.33,8.783333333333333,21,0,13.5
0.6,8.983333333333333,14,0,9.35
0.6,5.633333333333334,17,0,8.76
2.2,21.683333333333334,10,0,15.3
0.93,3.533333333333333,20,0,6.3
0.5,3.8333333333333335,10,0,5.3
1.08,5.6,11,1,6.8
0.5,7.516666666666667,15,0,7.8
2.13,21.516666666666666,11,0,14.8
0.7,4.483333333333333,20,0,7.3
1.86,10.216666666666667,16,0,10.8
2.4,18.7,9,0,16.55
4.44,14.766666666666667,23,1,16.8
1.2,7.15,14,1,9.36
0.68,4.016666666666667,9,1,5.3
3.3,19.816666666666666,17,1,17.3
1.16,25.5,13,0,19.56
1.3,10.15,18,1,8.8
0.57,3.783333333333333,20,0,6.96
1.32,9.066666666666666,21,0,11.16
1.2,8.2,18,0,11.15
0.4,2.25,3,0,5.3
0.9,4.65,16,1,7.3
1.32,8.516666666666667,12,1,9.68
